,index,hotel_id,datum_dolaska,datum_odjave,kanal_prodaje_id,tip_sobe_id,cijena_nocenja,rezervacija_id,gost_id,zemlja_gosta_mapped,broj_gostiju
11492,22578,0,2016-12-31,2017-01-03,0,3,198.12594472285826,1335801,1056113,0,2.0
11493,22579,0,2016-03-29,2016-04-26,0,1,49.707693464025816,1335802,1070391,1,2.0
11494,22580,0,2016-03-22,2016-03-30,2,2,113.58922202413625,1335803,1028651,4,2.0
11495,22581,0,2016-03-26,2016-03-30,2,3,55.16682981544411,1335804,1034820,1,2.0
11496,22582,0,2016-03-22,2016-03-30,2,2,66.30422918026264,1335805,1072189,4,2.0
11497,22583,0,2016-03-29,2016-03-30,0,1,53.424602579664324,1335806,1000279,0,2.0
11498,22584,0,2016-10-10,2016-10-11,2,1,82.45428371410051,1335807,1044813,0,1.0
11499,22585,0,2016-03-25,2016-03-30,2,2,54.32138073405651,1335808,1003537,0,2.0
11500,22586,0,2016-03-29,2016-03-30,2,1,40.037722959378875,1335809,1087260,0,1.0
11501,22587,0,2016-03-28,2016-03-30,2,2,59.17232782928229,1335810,1087007,3,2.0
11502,22588,0,2016-03-28,2016-03-30,2,1,70.17349769485429,1335811,1014226,5,2.0
11503,22589,0,2016-03-29,2016-03-30,2,1,67.13342431175401,1335812,1076819,3,2.0
11504,22590,0,2016-03-30,2016-03-31,0,1,87.43846758991585,1335813,1088522,0,2.0
11505,22591,0,2016-03-29,2016-03-30,2,2,88.18028057477247,1335814,1078606,0,3.0
11506,22592,0,2016-03-29,2016-03-30,2,1,54.4179518132586,1335815,1054442,0,2.0
11507,22593,0,2016-03-29,2016-03-30,0,1,137.44538714533155,1335816,1015042,0,2.0
11508,22594,0,2016-03-27,2016-03-30,2,1,48.852892226594086,1335817,1080756,0,2.0
11509,22595,0,2016-03-29,2016-03-30,2,1,44.71113618736865,1335818,1107170,12,2.0
11510,22596,0,2016-03-25,2016-03-30,0,2,108.63907008319633,1335819,1011534,0,3.0
11511,22597,0,2016-03-21,2016-03-30,2,1,47.38800808544991,1335820,1069767,0,2.0
11512,22598,0,2016-03-28,2016-03-30,0,1,89.4151304829174,1335821,1015836,1,2.0
11513,22599,0,2016-03-28,2016-03-30,2,1,57.982797664583074,1335822,1102537,0,2.0
11514,22600,0,2016-03-27,2016-03-30,2,3,86.5336796771339,1335823,1030207,0,2.0
11515,22601,0,2016-03-28,2016-03-30,0,1,73.92199207862015,1335824,1030931,0,2.0
11516,22602,0,2016-03-23,2016-03-30,2,2,90.11911451568174,1335825,1011168,12,2.0
11517,22603,0,2016-03-29,2016-03-30,2,1,41.43173623509068,1335826,1006677,12,2.0
11518,22604,0,2016-03-29,2016-03-30,2,1,46.41163844140525,1335827,1086420,0,1.0
11519,22605,0,2016-03-29,2016-03-30,0,2,94.76216395224257,1335828,1010279,3,2.0
11520,22606,0,2016-03-28,2016-03-30,2,1,65.75856937295225,1335829,1047957,0,2.0
11521,22607,0,2016-03-29,2016-03-30,2,1,49.973332027377616,1335830,1031630,0,2.0
11522,22608,0,2016-03-28,2016-03-30,2,1,66.59875154400525,1335831,1007902,3,2.0
11523,22609,0,2016-03-29,2016-03-30,2,1,101.35055186967847,1335832,1029963,3,2.0
11524,22610,0,2016-03-29,2016-03-30,2,1,57.40903633106151,1335833,1002489,3,2.0
11525,22611,0,2016-03-28,2016-03-31,2,1,63.307496910584824,1335834,1042489,3,3.0
11526,22612,0,2016-03-30,2016-03-31,0,1,49.01538057928735,1335835,1020380,0,1.0
11527,22613,0,2016-03-27,2016-03-31,0,3,55.09831846364867,1335836,1011618,4,2.0
11528,22614,0,2016-03-30,2016-03-31,1,1,52.091380710819514,1335837,1046457,0,2.0
11529,22615,0,2016-03-30,2016-03-31,1,1,47.452371172194596,1335838,1080970,0,2.0
11530,22616,0,2016-03-30,2016-03-31,1,1,75.28603366248544,1335839,1027741,0,1.0
11531,22617,0,2016-03-30,2016-03-31,1,1,73.07205824470009,1335840,1047197,0,2.0
11532,22618,0,2016-03-30,2016-03-31,1,1,75.0599653700337,1335841,1055234,0,2.0
11533,22619,0,2016-03-30,2016-03-31,1,1,49.00996801873598,1335842,1022784,0,1.0
11534,22620,0,2016-03-30,2016-03-31,1,1,134.58366690546922,1335843,1098781,0,2.0
11535,22621,0,2016-03-30,2016-03-31,1,1,61.71674179925509,1335844,1027564,0,2.0
11536,22622,0,2016-03-30,2016-03-31,1,1,124.39593960343133,1335845,1047445,0,1.0
11537,22623,0,2016-03-30,2016-03-31,2,1,114.78372951575632,1335846,1101946,0,2.0
11538,22624,0,2016-03-29,2016-03-31,0,2,67.56047717212238,1335847,1009971,0,2.0
11539,22625,0,2016-03-30,2016-03-31,2,1,122.72553685868002,1335848,1043112,0,2.0
11540,22626,0,2016-03-30,2016-03-31,2,1,82.54603899977782,1335849,1062364,3,2.0
11541,22627,0,2016-03-28,2016-03-31,2,1,42.73090043493131,1335850,1012390,12,1.0
11542,22628,0,2016-03-24,2016-03-31,2,3,92.2304816730783,1335851,1041984,4,2.0
11543,22629,0,2016-03-29,2016-03-31,0,4,92.80447036042943,1335852,1028111,0,5.0
11544,22630,0,2016-03-28,2016-03-31,2,3,114.5385267358489,1335853,1036267,0,2.0
11545,22631,0,2016-03-28,2016-03-31,2,1,90.82521971947688,1335854,1034482,0,2.0
11546,22632,0,2016-03-28,2016-03-31,2,3,76.75347294633286,1335855,1024080,13,2.0
11547,22633,0,2017-06-08,2017-06-09,1,1,127.08899516398843,1335856,1102881,0,1.0
11548,22634,0,2016-03-28,2016-03-31,2,1,42.62676195348241,1335857,1082139,0,3.0
11549,22635,0,2016-03-24,2016-03-31,2,0,120.4487979891131,1335858,1014172,4,4.0
11550,22636,0,2016-03-29,2016-03-31,2,1,43.227302703361076,1335859,1103271,0,1.0
11551,22637,0,2016-03-29,2016-03-31,2,1,131.96681179366826,1335860,1034922,0,2.0
11552,22638,0,2016-03-28,2016-03-31,2,1,79.84708932809477,1335861,1096167,13,2.0
11553,22639,0,2016-03-27,2016-03-31,2,1,62.639340607256386,1335862,1007553,1,2.0
11554,22640,0,2016-03-30,2016-03-31,2,1,72.80777550090025,1335863,1074963,5,2.0
11555,22641,0,2016-03-29,2016-03-31,0,2,97.40978393091159,1335864,1064133,0,3.0
11556,22642,0,2016-03-27,2016-03-31,2,1,41.75788819932002,1335865,1013021,1,2.0
11557,22643,0,2016-03-26,2016-03-31,0,5,90.43229293707047,1335866,1032627,12,2.0
11558,22644,0,2016-03-27,2016-03-31,2,4,75.32484133591451,1335867,1026544,1,4.0
11559,22645,0,2016-03-30,2016-03-31,2,3,109.39433375949329,1335868,1060533,12,2.0
11560,22646,0,2016-03-29,2016-03-31,2,1,127.6467135602668,1335869,1106466,0,2.0
11561,22647,0,2016-03-29,2016-03-31,2,1,108.63254367792186,1335870,1092985,4,2.0
11562,22648,0,2016-03-22,2016-03-31,2,1,135.04498255551334,1335871,1029682,1,2.0
11563,22649,0,2016-03-28,2016-03-31,2,3,119.08953186182048,1335872,1086980,0,2.0
11564,22650,0,2016-03-28,2016-03-31,0,1,138.5663342784379,1335873,1101164,0,3.0
11565,22651,0,2016-03-29,2016-03-31,2,1,51.7092611489671,1335874,1057764,86,2.0
11566,22652,0,2016-03-25,2016-03-31,2,4,121.60959696168955,1335875,1102227,1,4.0
11567,22653,0,2016-03-30,2016-03-31,0,1,84.92650932218521,1335876,1085095,0,2.0
11568,22654,0,2016-03-27,2016-03-31,2,1,54.234449532686696,1335877,1049149,0,2.0
11569,22655,0,2016-03-29,2016-03-31,2,1,42.71476581483059,1335878,1078324,87,2.0
11570,22656,0,2016-03-18,2016-04-01,2,2,84.25326296030563,1335879,1040227,15,2.0
11571,22657,0,2016-04-01,2016-04-04,0,2,88.38220491032946,1335880,1106263,1,2.0
11572,22658,0,2016-03-28,2016-04-01,2,2,127.55822375807045,1335881,1047112,0,1.0
11573,22659,0,2016-03-29,2016-04-01,1,1,58.006379855253414,1335882,1036062,0,1.0
11574,22660,0,2016-04-26,2016-04-30,1,1,71.31941155008504,1335883,1094290,0,1.0
11575,22661,0,2016-03-27,2016-04-01,2,3,101.57238184732358,1335884,1066286,4,2.0
11576,22662,0,2016-03-28,2016-04-01,2,2,72.61013308075285,1335885,1103264,0,2.0
11577,22663,0,2016-03-30,2016-04-01,0,2,69.80092431624811,1335886,1103293,3,2.0
11578,22664,0,2016-03-31,2016-04-01,2,2,116.40018403646587,1335887,1095944,0,1.0
11579,22665,0,2016-03-31,2016-04-01,2,2,81.66093351770509,1335888,1078185,12,3.0
11580,22666,0,2016-03-28,2016-04-01,2,3,125.58930041014389,1335889,1007938,2,2.0
11581,22667,0,2016-03-27,2016-04-01,2,2,40.191588040554336,1335890,1039591,0,3.0
11582,22668,0,2016-03-29,2016-04-01,2,3,68.02194296681239,1335891,1026112,18,2.0
11583,22669,0,2016-03-24,2016-04-01,2,3,49.621019192124486,1335892,1054261,22,2.0
11584,22670,0,2016-03-28,2016-04-01,0,2,57.91742981550704,1335893,1067438,13,2.0
11585,22671,0,2016-03-27,2016-04-01,2,4,147.16147418937285,1335894,1002486,0,4.0
11586,22672,0,2016-03-31,2016-04-01,2,2,76.05206286594266,1335895,1008713,0,2.0
11587,22673,0,2016-04-01,2016-04-01,0,1,100.0,1335896,1081027,1,2.0
11588,22674,0,2016-03-25,2016-04-01,2,5,74.22954170233595,1335897,1105302,1,2.0
11589,22675,0,2016-03-26,2016-04-02,2,5,56.65154288064801,1335898,1096422,26,2.0
11590,22676,0,2016-03-29,2016-04-02,2,1,57.19260076584187,1335899,1027455,1,2.0
11591,22677,0,2016-03-25,2016-04-02,2,1,109.50901436467228,1335900,1003199,3,2.0
11592,22678,0,2016-03-29,2016-04-02,2,1,97.43935465798363,1335901,1072839,0,2.0
11593,22679,0,2016-04-01,2016-04-02,2,1,108.59122913937932,1335902,1046013,22,2.0
11594,22680,0,2016-04-01,2016-04-02,2,1,49.06996071109317,1335903,1073948,22,2.0
11595,22681,0,2016-04-01,2016-04-02,0,1,131.763965020359,1335904,1069057,26,2.0
11596,22682,0,2016-04-01,2016-04-02,1,1,68.3993456043483,1335905,1026813,0,2.0
11597,22683,0,2016-03-28,2016-04-02,2,4,171.59086132274396,1335906,1001835,0,2.0
11598,22684,0,2016-03-31,2016-04-02,0,3,151.70205280365795,1335907,1053881,0,3.0
11599,22685,0,2016-03-28,2016-04-02,2,6,201.57848343497247,1335908,1068575,0,4.0
11600,22686,0,2016-03-27,2016-04-02,2,4,152.08801366279383,1335909,1045077,0,4.0
11601,22687,0,2016-04-01,2016-04-02,0,3,122.47339836627062,1335910,1038328,0,2.0
11602,22688,0,2016-04-01,2016-04-02,0,3,142.50143743282035,1335911,1056882,0,2.0
11603,22689,0,2016-03-30,2016-04-03,1,1,119.31139117491804,1335912,1000146,0,2.0
11604,22690,0,2016-03-27,2016-04-03,2,1,97.08041676496238,1335913,1054362,1,3.0
11605,22691,0,2016-03-31,2016-04-03,0,1,87.807224042524,1335914,1048458,4,1.0
11606,22692,0,2016-03-31,2016-04-03,0,1,44.96632066825705,1335915,1042790,11,2.0
11607,22693,0,2016-03-31,2016-04-03,0,1,43.28759279545239,1335916,1057837,1,2.0
11608,22694,0,2016-03-31,2016-04-03,0,1,77.56206066322999,1335917,1071392,25,1.0
11609,22695,0,2016-04-02,2016-04-03,0,2,73.6937007278836,1335918,1037173,0,2.0
11610,22696,0,2016-04-02,2016-04-03,0,2,63.113310726074474,1335919,1008715,0,2.0
11611,22697,0,2016-04-02,2016-04-03,2,2,81.29484931496357,1335920,1103283,0,2.0
11612,22698,0,2016-04-02,2016-04-03,0,4,128.44140430541418,1335921,1039823,0,4.0
11613,22699,0,2016-04-01,2016-04-03,2,3,109.67070241055049,1335922,1056014,0,2.0
11614,22700,0,2016-03-27,2016-04-03,2,2,137.91271761739404,1335923,1048246,3,3.0
11615,22701,0,2016-04-01,2016-04-03,0,4,241.66939596323775,1335924,1005076,0,4.0
11616,22702,0,2016-03-29,2016-04-03,0,2,63.85231426482151,1335925,1055396,0,2.0
11617,22703,0,2016-03-31,2016-04-03,0,1,136.91554783547892,1335926,1087024,13,2.0
11618,22704,0,2016-04-03,2016-04-04,2,1,56.655453749491784,1335927,1056642,13,2.0
11619,22705,0,2016-03-27,2016-04-03,2,2,47.443294770807825,1335928,1055593,0,2.0
11620,22706,0,2016-03-31,2016-04-03,0,2,51.102783457924076,1335929,1030413,4,2.0
11621,22707,0,2016-03-30,2016-04-03,2,4,133.15358359374275,1335930,1043366,21,4.0
11622,22708,0,2016-03-31,2016-04-03,2,1,99.1264254489644,1335931,1061097,1,2.0
11623,22709,0,2016-03-31,2016-04-03,2,1,65.2190060004407,1335932,1077215,1,2.0
11624,22710,0,2016-03-31,2016-04-03,2,1,63.52241503144408,1335933,1077945,1,2.0
11625,22711,0,2016-03-29,2016-04-03,2,1,57.13142460963364,1335934,1059907,0,2.0
11626,22712,0,2016-03-31,2016-04-04,0,1,137.5032045008686,1335935,1040530,1,2.0
11627,22713,0,2016-03-31,2016-04-04,0,1,95.32931930089013,1335936,1019915,1,2.0
11628,22714,0,2016-03-31,2016-04-04,0,1,55.35986915303718,1335937,1011613,1,2.0
11629,22715,0,2016-03-31,2016-04-04,0,1,59.021021037102,1335938,1074243,1,2.0
11630,22716,0,2016-03-31,2016-04-04,0,1,110.18310967089666,1335939,1034611,1,2.0
11631,22717,0,2016-03-31,2016-04-04,0,1,77.89901055208692,1335940,1029481,1,2.0
11632,22718,0,2016-03-28,2016-04-04,0,1,126.14909193915264,1335941,1000912,13,2.0
11633,22719,0,2016-03-28,2016-04-04,0,0,119.50648188486807,1335942,1015181,13,3.0
11634,22720,0,2016-03-30,2016-04-04,0,1,73.92178084157632,1335943,1053342,1,2.0
11635,22721,0,2016-03-28,2016-04-04,2,2,101.7690067699807,1335944,1090487,25,2.0
11636,22722,0,2016-03-31,2016-04-04,0,1,76.10293273342215,1335945,1074542,17,2.0
11637,22723,0,2016-03-31,2016-04-04,0,1,140.09492627884194,1335946,1038424,18,2.0
11638,22724,0,2016-03-31,2016-04-04,0,1,52.7591587552103,1335947,1018970,18,2.0
11639,22725,0,2016-03-31,2016-04-04,0,1,86.8749717954234,1335948,1027076,18,1.0
11640,22726,0,2016-03-31,2016-04-04,0,1,112.76556423845332,1335949,1003372,0,2.0
11641,22727,0,2016-03-31,2016-04-04,0,1,61.301613566317066,1335950,1073312,1,2.0
11642,22728,0,2016-03-28,2016-04-04,2,1,123.07467052634301,1335951,1033715,18,1.0
11643,22729,0,2016-03-28,2016-04-04,2,1,65.58159889845398,1335952,1022377,29,1.0
11644,22730,0,2016-03-28,2016-04-04,2,1,70.19314468621255,1335953,1078047,29,1.0
11645,22731,0,2016-03-30,2016-04-04,2,1,100.75569522924914,1335954,1049631,1,2.0
11646,22732,0,2016-03-30,2016-04-04,2,1,91.01831625837485,1335955,1005632,1,2.0
11647,22733,0,2016-04-01,2016-04-04,2,3,159.94677819720678,1335956,1072154,0,2.0
11648,22734,0,2017-03-31,2017-04-03,2,3,90.5424643868442,1335957,1031185,0,2.0
11649,22735,0,2016-03-31,2016-04-04,2,1,130.9148617371073,1335958,1063769,13,2.0
11650,22736,0,2016-03-29,2016-04-04,0,0,114.10752524087201,1335959,1044403,18,4.0
11651,22737,0,2016-04-02,2016-04-04,2,3,134.7940622019092,1335960,1014862,3,2.0
11652,22738,0,2016-04-03,2016-04-04,2,4,169.30894825358365,1335961,1102005,0,4.0
11653,22739,0,2016-03-31,2016-04-04,0,1,113.26574926359973,1335962,1044456,1,2.0
11654,22740,0,2016-03-31,2016-04-04,0,1,83.48280334746093,1335963,1029383,13,2.0
11655,22741,0,2017-03-02,2017-03-06,1,1,88.3581571052796,1335964,1072110,13,2.0
11656,22742,0,2016-03-30,2016-04-04,0,1,83.93406021531398,1335965,1066186,1,1.0
11657,22743,0,2016-04-03,2016-04-04,0,1,97.11066964899383,1335966,1054363,0,1.0
11658,22744,0,2016-04-04,2016-04-04,2,1,100.0,1335967,1040767,0,2.0
11659,22745,0,2016-03-30,2016-04-05,0,6,109.69243700199542,1335968,1103485,13,4.0
11660,22746,0,2016-04-02,2016-04-05,0,1,86.87808571162135,1335969,1006917,12,2.0
11661,22747,0,2016-04-04,2016-04-05,0,1,93.8122282339482,1335970,1090744,0,2.0
11662,22748,0,2016-04-04,2016-04-05,2,1,112.67951203305955,1335971,1041081,0,1.0
11663,22749,0,2016-04-01,2016-04-05,2,2,90.15551491061859,1335972,1016329,36,1.0
11664,22750,0,2016-04-05,2016-04-07,2,2,85.77071463116935,1335973,1000580,36,1.0
11665,22751,0,2016-04-03,2016-04-05,2,2,129.70594048649625,1335974,1033987,13,2.0
11666,22752,0,2016-04-03,2016-04-05,2,2,95.74242774677924,1335975,1104061,13,3.0
11667,22753,0,2016-03-29,2016-04-05,2,1,63.72412108723427,1335976,1104900,7,3.0
11668,22754,0,2016-03-31,2016-04-05,2,1,49.021249865281575,1335977,1025973,1,1.0
11669,22755,0,2016-03-29,2016-04-05,2,2,136.17855954592804,1335978,1095006,1,2.0
11670,22756,0,2016-04-04,2016-04-05,0,1,128.44608338807546,1335979,1101041,0,2.0
11671,22757,0,2016-04-04,2016-04-05,2,1,50.361719822970436,1335980,1099799,3,2.0
11672,22758,0,2016-03-31,2016-04-05,2,1,59.70506269881173,1335981,1038416,0,2.0
11673,22759,0,2016-04-04,2016-04-05,2,1,88.49949581429887,1335982,1033685,13,2.0
11674,22760,0,2016-04-05,2016-04-05,2,1,100.0,1335983,1096401,0,3.0
11675,22761,0,2016-04-05,2016-04-05,2,1,100.0,1335984,1081220,0,2.0
11676,22762,0,2016-04-06,2016-04-11,2,1,92.83398395746968,1335985,1010430,4,2.0
11677,22763,0,2016-03-23,2016-04-06,2,2,137.60668471683397,1335986,1106127,15,2.0
11678,22764,0,2016-04-04,2016-04-06,2,1,133.6200449019371,1335987,1062725,12,1.0
11679,22765,0,2016-04-04,2016-04-06,2,1,67.62478302934868,1335988,1002863,12,1.0
11680,22766,0,2016-04-04,2016-04-06,2,1,64.96515598706706,1335989,1103465,12,1.0
11681,22767,0,2016-04-04,2016-04-06,2,1,41.95064059431801,1335990,1027571,12,1.0
11682,22768,0,2016-04-04,2016-04-06,2,1,40.512295190655834,1335991,1069698,12,1.0
11683,22769,0,2016-04-04,2016-04-06,2,1,66.17748428855629,1335992,1047324,0,1.0
11684,22770,0,2016-04-04,2016-04-06,2,1,70.62379386624083,1335993,1037409,12,1.0
11685,22771,0,2016-04-04,2016-04-06,2,1,64.80761370485133,1335994,1055845,12,1.0
11686,22772,0,2016-04-05,2016-04-06,0,1,99.84550093822374,1335995,1076744,3,1.0
11687,22773,0,2016-04-05,2016-04-06,2,1,45.078179923485926,1335996,1027755,0,1.0
11688,22774,0,2016-04-02,2016-04-06,2,2,136.09010784501075,1335997,1101748,1,2.0
11689,22775,0,2016-04-05,2016-04-06,2,1,51.40739704025812,1335998,1030017,0,1.0
11690,22776,0,2016-04-04,2016-04-06,2,3,159.28915226846405,1335999,1036860,2,2.0
11691,22777,0,2016-04-06,2016-04-08,2,3,153.9072707149816,1336000,1076310,2,2.0
11692,22778,0,2016-03-30,2016-04-06,0,1,60.672114239662875,1336001,1015095,1,2.0
11693,22779,0,2016-04-05,2016-04-06,2,2,42.07016901148506,1336002,1087380,0,1.0
11694,22780,0,2016-04-05,2016-04-06,0,1,78.52199891710539,1336003,1082844,0,2.0
11695,22781,0,2016-04-04,2016-04-06,2,3,90.83488034371116,1336004,1029969,3,2.0
11696,22782,0,2016-04-04,2016-04-06,2,1,110.50868078377133,1336005,1086554,3,2.0
11697,22783,0,2016-04-05,2016-04-06,0,3,107.32344984160599,1336006,1018814,3,2.0
11698,22784,0,2016-04-05,2016-04-06,0,3,92.31981785314267,1336007,1096118,3,2.0
11699,22785,0,2016-04-04,2016-04-06,0,3,101.32555832644132,1336008,1027633,0,2.0
11700,22786,0,2016-04-04,2016-04-06,0,5,145.21789209100896,1336009,1058887,23,2.0
11701,22787,0,2016-04-04,2016-04-06,0,2,82.74464666120785,1336010,1094900,0,2.0
11702,22788,0,2016-04-05,2016-04-06,2,2,89.3021885965791,1336011,1044907,0,2.0
11703,22789,0,2016-04-05,2016-04-06,0,1,54.550307111700306,1336012,1092533,0,1.0
11704,22790,0,2016-04-03,2016-04-06,0,2,79.07719451148768,1336013,1032985,4,2.0
11705,22791,0,2016-04-05,2016-04-06,2,2,64.57419893226128,1336014,1034871,0,1.0
11706,22792,0,2017-02-03,2017-02-04,2,1,49.738501193206126,1336015,1028937,0,1.0
11707,22793,0,2016-04-05,2016-04-06,2,2,56.89558134266244,1336016,1026760,0,2.0
11708,22794,0,2016-04-02,2016-04-07,2,1,66.47814287262463,1336017,1102241,13,2.0
11709,22795,0,2016-04-02,2016-04-07,2,1,83.72845523240119,1336018,1084238,13,2.0
11710,22796,0,2016-04-03,2016-04-07,2,2,115.32830416326671,1336019,1076206,18,2.0
11711,22797,0,2016-04-02,2016-04-07,2,3,44.74277822296416,1336020,1022207,0,2.0
11712,22798,0,2016-04-03,2016-04-07,2,2,114.00338574614274,1336021,1050591,18,1.0
11713,22799,0,2016-04-06,2016-04-07,2,1,46.236970739172314,1336022,1047430,0,1.0
11714,22800,0,2016-04-05,2016-04-07,1,1,51.10511395361803,1336023,1015221,0,1.0
11715,22801,0,2016-04-06,2016-04-07,2,1,69.77470231964304,1336024,1069879,5,1.0
11716,22802,0,2016-04-06,2016-04-07,2,2,80.2272690000261,1336025,1056898,42,2.0
11717,22803,0,2016-04-06,2016-04-07,0,1,83.8390593991128,1336026,1050378,0,1.0
11718,22804,0,2016-04-05,2016-04-07,0,2,133.41254898726336,1336027,1044362,0,2.0
11719,22805,0,2016-04-02,2016-04-07,2,1,44.24368559991243,1336028,1014172,4,2.0
11720,22806,0,2016-04-05,2016-04-07,0,2,112.79109393959419,1336029,1029129,25,2.0
11721,22807,0,2016-04-06,2016-04-07,0,0,130.27310051089074,1336030,1072544,4,4.0
11722,22808,0,2016-04-04,2016-04-07,0,5,91.5486968525802,1336031,1062102,0,2.0
11723,22809,0,2016-04-06,2016-04-07,2,1,63.72585920695934,1336032,1051425,0,1.0
11724,22810,0,2016-04-06,2016-04-07,0,1,89.44309395679299,1336033,1032487,0,1.0
11725,22811,0,2016-04-07,2016-04-08,2,1,50.32215900899983,1336034,1001299,0,1.0
11726,22812,0,2016-04-03,2016-04-08,2,1,95.60065779715377,1336035,1099409,0,2.0
11727,22813,0,2016-04-06,2016-04-08,2,1,56.31748542449259,1336036,1058717,3,1.0
11728,22814,0,2016-04-06,2016-04-08,0,1,129.98691377086374,1336037,1069294,0,2.0
11729,22815,0,2016-04-07,2016-04-08,2,1,73.90349103312809,1336038,1061142,3,1.0
11730,22816,0,2016-04-03,2016-04-08,2,1,56.2025200840066,1336039,1057060,3,2.0
11731,22817,0,2016-04-03,2016-04-08,2,1,45.40080999025394,1336040,1082748,5,1.0
11732,22818,0,2016-04-03,2016-04-08,0,1,65.99266932673564,1336041,1083863,0,1.0
11733,22819,0,2016-04-03,2016-04-08,2,4,221.911373531508,1336042,1044730,1,2.0
11734,22820,0,2016-04-03,2016-04-08,2,1,179.25831415005715,1336043,1036217,1,2.0
11735,22821,0,2016-04-01,2016-04-08,0,6,86.80237266949094,1336044,1026677,1,5.0
11736,22822,0,2016-04-03,2016-04-08,2,1,133.83667154478496,1336045,1028068,0,2.0
11737,22823,0,2016-04-03,2016-04-08,2,1,69.77546625915892,1336046,1100663,1,2.0
11738,22824,0,2016-04-03,2016-04-08,0,5,95.18293130542749,1336047,1019486,21,2.0
11739,22825,0,2016-04-05,2016-04-08,2,3,43.64666247448558,1336048,1034102,15,2.0
11740,22826,0,2016-04-02,2016-04-08,2,3,151.37606420971576,1336049,1037080,1,2.0
11741,22827,0,2016-04-06,2016-04-08,2,6,172.76896959495758,1336050,1058922,29,4.0
11742,22828,0,2016-04-04,2016-04-08,2,1,122.23371633909245,1336051,1020414,1,2.0
11743,22829,0,2016-04-07,2016-04-08,0,1,97.72227895695578,1336052,1072574,5,2.0
11744,22830,0,2016-04-07,2016-04-08,2,1,71.35776039251198,1336053,1035950,3,2.0
11745,22831,0,2016-04-05,2016-04-08,0,1,78.59827683612163,1336054,1014891,4,1.0
11746,22832,0,2016-04-03,2016-04-08,2,2,120.58829372215084,1336055,1085901,3,2.0
11747,22833,0,2016-03-30,2016-04-09,2,2,79.2695019640401,1336056,1088959,26,2.0
11748,22834,0,2016-04-04,2016-04-09,2,3,178.38162899290032,1336057,1019780,0,3.0
11749,22835,0,2016-04-04,2016-04-09,2,2,138.31348691161242,1336058,1054357,1,2.0
11750,22836,0,2016-04-08,2016-04-09,2,1,131.88829927656778,1336059,1055929,0,2.0
11751,22837,0,2016-04-05,2016-04-09,2,3,153.47513828124198,1336060,1013497,17,2.0
11752,22838,0,2016-04-08,2016-04-09,2,1,135.3853628446092,1336061,1037139,3,1.0
11753,22839,0,2016-04-08,2016-04-09,2,1,136.12674258800212,1336062,1043540,0,2.0
11754,22840,0,2016-04-08,2016-04-09,2,1,75.40653356974335,1336063,1053373,0,2.0
11755,22841,0,2016-04-08,2016-04-09,2,1,67.60660377267361,1336064,1052620,0,2.0
11756,22842,0,2016-04-08,2016-04-09,2,1,67.47037838057736,1336065,1015960,0,2.0
11757,22843,0,2016-04-08,2016-04-09,2,1,113.66047907335678,1336066,1076415,0,1.0
11758,22844,0,2016-04-08,2016-04-09,2,1,78.52720450858385,1336067,1040507,0,2.0
11759,22845,0,2016-04-08,2016-04-09,2,1,97.36659538112984,1336068,1023591,0,2.0
11760,22846,0,2016-04-06,2016-04-09,2,2,80.56434926555538,1336069,1066487,1,2.0
11761,22847,0,2016-04-05,2016-04-09,1,1,44.734639323858545,1336070,1060143,0,1.0
11762,22848,0,2016-04-07,2016-04-09,0,1,68.44840432378798,1336071,1051159,0,2.0
11763,22849,0,2016-04-02,2016-04-09,2,2,101.21613900922225,1336072,1044342,12,1.0
11764,22850,0,2016-04-02,2016-04-09,0,4,211.3953546488192,1336073,1103631,5,3.0
11765,22851,0,2016-04-03,2016-04-09,0,2,118.50046903781863,1336074,1067930,5,2.0
11766,22852,0,2016-04-08,2016-04-09,2,1,95.47674407590584,1336075,1017907,5,2.0
11767,22853,0,2016-04-07,2016-04-09,2,2,93.70859614529235,1336076,1064509,1,2.0
11768,22854,0,2016-04-08,2016-04-09,2,1,137.4585500225907,1336077,1094892,0,2.0
11769,22855,0,2016-04-04,2016-04-09,0,1,90.72213665639944,1336078,1030208,0,2.0
11770,22856,0,2016-11-07,2016-11-12,0,1,42.110622342256654,1336079,1099909,0,2.0
11771,22857,0,2016-04-06,2016-04-09,2,2,123.32314903814249,1336080,1031223,1,2.0
11772,22858,0,2016-04-04,2016-04-09,2,4,212.96580040064956,1336081,1076276,5,4.0
11773,22859,0,2016-04-07,2016-04-09,2,2,88.02445453725264,1336082,1065928,1,2.0
11774,22860,0,2016-04-06,2016-04-09,2,1,91.54577227215664,1336083,1010943,1,1.0
11775,22861,0,2016-04-08,2016-04-09,2,1,93.80697567750896,1336084,1084964,0,2.0
11776,22862,0,2016-04-08,2016-04-09,2,1,108.40187241917783,1336085,1039292,0,2.0
11777,22863,0,2016-04-04,2016-04-09,2,1,66.03970874644493,1336086,1082789,0,1.0
11778,22864,0,2016-04-04,2016-04-09,2,1,71.92813797349142,1336087,1092581,0,3.0
11779,22865,0,2016-04-07,2016-04-09,2,1,145.2652128607707,1336088,1041036,12,2.0
11780,22866,0,2016-04-05,2016-04-09,2,1,40.09054694910537,1336089,1008293,0,2.0
11781,22867,0,2016-04-08,2016-04-09,2,1,63.42778150352318,1336090,1088430,0,1.0
